idproduto;ean;descricaoproduto;pisclassificacaofiscal;pisaliquota;cofinsclassificacaofiscal;cofinsaliquota;csosn;codigoncm;aliquota;
1456;"7896011127057";"SUCO TRINK ABACAXI";"49";0,00;"49";0,00;"102";"21069010";0,00;
1457;"7896011127064";"SUCO TRINK GUARANA";"49";0,00;"49";0,00;"102";"21069010";0,00;
1458;"7896011127071";"SUCO TRINK UVA";"49";0,00;"49";0,00;"102";"21069010";0,00;
1459;"7896011127040";"SUCO TRINK";"49";0,00;"49";0,00;"102";"21069010";0,00;
1472;"7896021300648";"AMALIA FIDELINHO 10 500G";"49";0,00;"49";0,00;"102";"19021900";0,00;
1476;"7896205788064";"MACARRAO FIDELINHO C/OVOS ADRIA 500G";"49";0,00;"49";0,00;"102";"19021100";0,00;
1478;"7896024740496";"ALDENTE FIDELINHO 500G";"49";0,00;"49";0,00;"102";"19021900";0,00;
1479;"7896024740571";"MACARRAO ALDENTE FURADINHO 500G";"49";0,00;"49";0,00;"102";"19021900";0,00;
1484;"7896205788408";"ADRIA LASANHA 500G";"49";0,00;"49";0,00;"102";"19021900";0,00;
1492;"7891079000229";"NISSIN LAMEN GALINHA CAIPIRA 80G";"49";0,00;"49";0,00;"500";"19023000";0,00;
1493;"7891079000212";"NISSIN LAMEN GALINHA 80G";"49";0,00;"49";0,00;"500";"19023000";0,00;
1498;"7896021302918";"MACARRAO SANTA AMALIA PENA 500G";"49";0,00;"49";0,00;"102";"19021900";0,00;
1500;"7896021300952";"MACARRAO SANTA AMALIA PARAFUSO 500G";"49";0,00;"49";0,00;"102";"19021900";0,00;
1508;"7896024743169";"ALDENTE PARAFUSO 500G";"49";0,00;"49";0,00;"102";"19021900";0,00;
1509;"7896024745101";"ALDENTE PADRE NOSSO 500G";"49";0,00;"49";0,00;"102";"19021900";0,00;
1510;"7896024744135";"MACARRAO ALDENTE PENA 500G";"49";0,00;"49";0,00;"102";"19021900";0,00;
1511;"7896024743756";"MACARRAO ALDENTE 500G";"49";0,00;"49";0,00;"102";"19021900";0,00;
1512;"7896024742605";"ALDENTE ALETRIA 500G";"49";0,00;"49";0,00;"102";"19021900";0,00;
1513;"7896024742438";"ALDENTE NINHO LARGO 500G";"49";0,00;"49";0,00;"102";"19021900";0,00;
1527;"7896754600213";"ARROZ REI ARTHUR T.1  2 KG";"49";0,00;"49";0,00;"102";"10063021";0,00;
1528;"7896754600206";"ARROZ REI ARTHUR T.1 5KG";"49";0,00;"49";0,00;"102";"10063021";0,00;
1533;"7891910000197";"ACUCAR REFINADO UNIAO 1KG";"49";0,00;"49";0,00;"102";"17019900";0,00;
1535;"7898141890016";"FEIJAO PRETO KI-SAI 1KG";"49";0,00;"49";0,00;"102";"07133319";0,00;
1536;"7898141890078";"FEIJAO VERMELHO KI-SAI 1KG";"49";0,00;"49";0,00;"102";"07133399";0,00;
1537;"7896005213575";"TRIGO BOA SORTE S/FERMENTO PAPEL 1KG";"49";0,00;"49";0,00;"102";"11010010";0,00;
1539;"7892300001480";"FUBA MIMOSO FINO SINHA 1KG";"49";0,00;"49";0,00;"102";"11022000";0,00;
1540;"7892300004016";"CANJIQUINHA FINA SINHA 1KG";"49";0,00;"49";0,00;"102";"11042300";0,00;
1541;"7896999100011";"FARINHA MAND. ROSA 1KG";"49";0,00;"49";0,00;"102";"11062000";0,00;
1542;"7898136400015";"SAL REFINADO PASSARO BRANCO 1KG";"49";0,00;"49";0,00;"102";"25010020";0,00;
1543;"7896035210001";"SAL REFINADO CISNE 1KG";"49";0,00;"49";0,00;"102";"25010020";0,00;
1547;"7898909769059";"FOSFORO ARGOS C/ 10 CX";"49";0,00;"49";0,00;"102";"36050000";0,00;
1553;"7896315120068";"COROA LIMAO 2L";"06";0,00;"06";0,00;"500";"22021000";0,00;
1554;"7896315120006";"COROA GUARANA 2L";"06";0,00;"06";0,00;"500";"22021000";0,00;
1555;"7891991001342";"GUARANA ANTARCTICA 2L";"06";0,00;"06";0,00;"500";"22021000";0,00;
1556;"7891991001373";"GUARANA ANTARCTICA ZERO 2L";"06";0,00;"06";0,00;"500";"22021000";0,00;
1558;"7896315120136";"COROA COLA 2L";"06";0,00;"06";0,00;"500";"22021000";0,00;
1559;"7894900031515";"FANTA LARANJA 2L";"06";0,00;"06";0,00;"500";"22021000";0,00;
1560;"7894900051513";"FANTA UVA 2L";"06";0,00;"06";0,00;"500";"22021000";0,00;
1561;"7892840800000";"PEPSI 2L";"06";0,00;"06";0,00;"500";"22021000";0,00;
1562;"7892840802714";"PEPSI TWIST 2L";"06";0,00;"06";0,00;"500";"22021000";0,00;
1563;"7891149440801";"SUKITA LARANJA 2L";"06";0,00;"06";0,00;"500";"22021000";0,00;
1564;"7894900011517";"COCA COLA 2L";"06";0,00;"06";0,00;"500";"22021000";0,00;
22142;"7898598750420";"ACHOCOLATADO QUATAZINHO 180/200 ML";"49";0,00;"49";0,00;"500";"22029900";0,00;
1569;"7894900061512";"SPRITE  ZERO 2L";"06";0,00;"06";0,00;"500";"22021000";0,00;
1570;"7894900011609";"COCA-COLA 600ML";"06";0,00;"06";0,00;"500";"22021000";0,00;
1571;"7894900010015";"COCA-COLA LT 350ML";"06";0,00;"06";0,00;"500";"22021000";0,00;
1574;"7896579420003";"MINEIRINHO 2L";"06";0,00;"06";0,00;"500";"22021000";0,00;
1581;"7896336001469";"TROFEU CHURRASCO 50G";"49";0,00;"49";0,00;"500";"19059090";0,00;
1598;"7896565000608";"GULA CHIPS QUEIJO 100G";"49";0,00;"49";0,00;"500";"19041000";7,00;
1600;"7896565000509";"GULA CHIPS PRESUNTO 100G";"49";0,00;"49";0,00;"500";"19041000";0,00;
1601;"7896565000769";"GULOZINHA 100G";"49";0,00;"49";0,00;"500";"19041000";0,00;
1629;"7892840215217";"SENSACOES PEITO DE PERU 45G";"49";0,00;"49";0,00;"500";"20052000";0,00;
1635;"7896094910904";"ADOCANTE ZERO CAL 100ML";"49";0,00;"49";0,00;"102";"21069090";0,00;
1636;"7896094910959";"ADOCANTE ZERO CAL 200ML";"49";0,00;"49";0,00;"102";"21069090";0,00;
1641;"7896221800092";"AGUA OXIGENADA MARCIA 20 70ML";"04";0,00;"04";0,00;"500";"33059000";0,00;
30829;"0000078938847";"HALLS MORANGO 28G";"49";0,00;"49";0,00;"102";"17049020";0,00;
30830;"7898100081011";"REGULADOR GAS S/MANGUEIRA UNIGAS";"49";0,00;"49";0,00;"102";"84811000";0,00;
30795;"7890541146298";"HAVAIANA SLIM HIBISCO BRANCA 35/36";"49";0,00;"49";0,00;"102";"64022000";0,00;
1667;"7895800300381";"HALLS MENTOL-LYPTUS";"49";0,00;"49";0,00;"102";"17049020";0,00;
1673;"7895800304211";"TRIDENT HORTELA";"49";0,00;"49";0,00;"102";"21069050";0,00;
1674;"7895800304228";"TRIDENT MENTA VERDE";"49";0,00;"49";0,00;"102";"21069050";0,00;
1676;"7895800304235";"TRIDENT CANELA";"49";0,00;"49";0,00;"102";"21069050";0,00;
1682;"7891000460207";"PRESTIGIO 33G";"49";0,00;"49";0,00;"500";"18063120";0,00;
1684;"7891000462300";"CHOKITO CHOCOLATE 32G";"49";0,00;"49";0,00;"500";"18063120";0,00;
1685;"7891000405703";"MOCA BARRA 38G";"49";0,00;"49";0,00;"500";"18063110";0,00;
1712;"7893000394117";"MARGARINA QUALY 250G";"49";0,00;"49";0,00;"102";"15171000";0,00;
1717;"7893000394209";"MARGARINA QUALY 500G";"49";0,00;"49";0,00;"102";"15171000";0,00;
1723;"7898906987036";"IOGURTE BELLA VITA MORANGO 900G";"49";0,00;"49";0,00;"102";"04032000";0,00;
1738;"7891000379103";"NESCAU 200ML";"49";0,00;"49";0,00;"500";"22029900";0,00;
1742;"7896484408127";"LEITE INTEGRAL ENERGIA NATURAL 1LT";"49";0,00;"49";0,00;"102";"04012010";0,00;
5728;"7891035539701";"BOM AR REFIL CLICK SPRAY LAVANDA";"04";0,00;"04";0,00;"102";"33074900";0,00;
31199;"7898958307110";"PIZZA BROTINHO TUTTO PRONTTO";"49";0,00;"49";0,00;"500";"19059090";0,00;
5880;"7891035224003";"VEJA VIDREX TRADICIONAL 500ML";"49";0,00;"49";0,00;"500";"34025000";0,00;
5634;"7898358530019";"FOGOS PLANALTO 12X1";"49";0,00;"49";0,00;"102";"36041000";0,00;
1792;"7891108035369";"GARRAFA TERMICA ALADDIN 500ML";"49";0,00;"49";0,00;"102";"96170010";0,00;
31201;"7898958307141";"PIZZA BROTINHO TUTTO PRONTTO C/5";"49";0,00;"49";0,00;"500";"19059090";0,00;
1831;"7891109635193";"HAVAIANA TOP PRETA 27/28";"49";0,00;"49";0,00;"102";"64022000";0,00;
1832;"7891109486221";"HAVAIANAS TOP PRETO 39/40";"49";0,00;"49";0,00;"102";"64022000";0,00;
1835;"7891109635209";"HAVAIANA TOP PRETO 29/30";"49";0,00;"49";0,00;"102";"64022000";0,00;
5381;"7896396106043";"CORTINA DE BOX VINIL";"49";0,00;"49";0,00;"102";"39249000";0,00;
1847;"7891109486207";"HAVAIANAS TOP PRETO 35/36";"49";0,00;"49";0,00;"102";"64022000";0,00;
1848;"7891109714485";"HAVAIANAS TOP BRANCO 37/38";"49";0,00;"49";0,00;"102";"64022000";0,00;
1853;"7891109486214";"HAVAIANAS TOP PRETO 37/38";"49";0,00;"49";0,00;"102";"64022000";0,00;
31290;"7896004005805";"CEREAL SUCRILHOS PARATI 250G";"49";0,00;"49";0,00;"500";"19041000";0,00;
1858;"7890541601896";"HAVAIANAS TOP MARINHO 39/40";"49";0,00;"49";0,00;"102";"64022000";0,00;
1860;"7891109486238";"HAVAIANAS TOP PRETO 41/42";"49";0,00;"49";0,00;"102";"64022000";0,00;
31297;"7896581300256";"SAMBIQUIRA DE FRANGO PIF PAF PCT 1KG";"06";0,00;"06";0,00;"102";"02071411";0,00;
1887;"7896221800108";"AGUA OXIGENADA MARCIA 30 70 ML";"04";0,00;"04";0,00;"500";"33059000";0,00;
1888;"7896221800115";"AGUA OXIGENADA MARCIA 40 70ML";"04";0,00;"04";0,00;"500";"33059000";0,00;
1897;"7898147771029";"PANELA PRESSAO BON CHEF 4.5 L";"49";0,00;"49";0,00;"102";"76151000";0,00;
1905;"7898235860208";"PANELA CAROLA N 18";"49";0,00;"49";0,00;"102";"76151000";0,00;
1907;"7898235860222";"PANELA CAROLA N 22";"49";0,00;"49";0,00;"102";"76151000";0,00;
5824;"0000000005824";"ENVELOPE BRANCO P/ CARTA";"";0,00;"";0,00;"500";"48171000";0,00;
1940;"7896581302847";"PIZZA PIF PAF CALABRESA 460G";"49";0,00;"49";0,00;"500";"19059090";0,00;
1945;"7896581300225";"MOELA BANDEJA PIF PAF 1KG";"49";0,00;"49";0,00;"102";"02071432";0,00;
1954;"7896581302786";"LINGUICA MINEIRA PIF PAF 800G";"49";0,00;"49";0,00;"102";"16010000";0,00;
1959;"7891024110409";"SABONETE PALMOLIVE NUTRE E HIDRATA 150G.";"49";0,00;"49";0,00;"102";"34011190";0,00;
1999;"0000000001999";"TOMATE KG";"06";0,00;"06";0,00;"102";"20021000";0,00;
2000;"0000000002000";"CENOURA KG";"06";0,00;"06";0,00;"102";"07061000";0,00;
2002;"0000000002002";"REPOLHO KG";"06";0,00;"06";0,00;"102";"07049000";0,00;
2003;"0000000002003";"ABOBORA MADURA KG";"06";0,00;"06";0,00;"102";"07099300";0,00;
2004;"7898949499060";"PIMENTA DO REINO EM GRAO JEITO MINEIRO 8G";"49";0,00;"49";0,00;"500";"20019000";0,00;
2005;"0000000002005";"MELAO KG";"06";0,00;"06";0,00;"102";"08071900";0,00;
2007;"0000000002007";"BANANA PRATA KG";"06";0,00;"06";0,00;"102";"08031000";0,00;
2008;"0000000002008";"BANANA DA TERRA KG";"06";0,00;"06";0,00;"102";"08031000";0,00;
2009;"0000000002009";"LARANJA LIMA KG";"06";0,00;"06";0,00;"102";"08051000";0,00;
2010;"0000000002010";"LARANJA PERA KG";"06";0,00;"06";0,00;"102";"08051000";0,00;
2011;"0000000002011";"UVA ITALIA KG";"";0,00;"";0,00;"102";"33061000";0,00;
2012;"0000000002012";"UVA RED KG";"06";0,00;"06";0,00;"102";"08061000";0,00;
2013;"0000000002013";"MACA NACIONAL KG";"06";0,00;"06";0,00;"102";"08081000";0,00;
2014;"0000000002014";"MAMAO PAPAIA KG";"06";0,00;"06";0,00;"102";"08072000";0,00;
2015;"0000000002015";"MELANCIA KG";"06";0,00;"06";0,00;"102";"08071100";0,00;
2016;"0000000002016";"INHAME KG";"06";0,00;"06";0,00;"102";"07143000";0,00;
2017;"0000000002017";"BATATA INGLESA LAVADA KG";"06";0,00;"06";0,00;"102";"07101000";0,00;
2018;"0000000002018";"BATATA ESCOVADA KG";"06";0,00;"06";0,00;"102";"07101000";0,00;
2019;"0000000002019";"BETERRABA KG";"06";0,00;"06";0,00;"102";"17011200";0,00;
2020;"0000000002020";"BATATA DOCE KG";"06";0,00;"06";0,00;"102";"07142000";0,00;
2021;"0000000002021";"CHUCHU KG";"06";0,00;"06";0,00;"102";"07089000";0,00;
2022;"0000000002022";"JILO KG";"06";0,00;"06";0,00;"102";"07089000";0,00;
2024;"0000000002024";"PIMENTAO KG";"06";0,00;"06";0,00;"102";"07096000";0,00;
2025;"0000000002025";"ALHO KG";"06";0,00;"06";0,00;"102";"07032090";0,00;
2026;"0000000002026";"CEBOLA KG";"06";0,00;"06";0,00;"102";"07031019";0,00;
2027;"0000000002027";"PEPINO KG";"06";0,00;"06";0,00;"102";"07070000";0,00;
2028;"0000000002028";"PERA KG";"06";0,00;"06";0,00;"102";"08083000";0,00;
2030;"0000000002030";"CARNE SECA DA CASA KG";"06";0,00;"06";0,00;"102";"33061000";0,00;
2032;"7896581352446";"COXA E SOBRECOXA C/DORSO PCT PIF PAF KG";"06";0,00;"06";0,00;"102";"02071300";0,00;
2034;"0000000002034";"BIG CHICKEN PERDIGAO C/QUEIJO KG";"06";0,00;"06";0,00;"500";"16023230";0,00;
2037;"0000000002037";"LINGUICA FLIP PIF PAF KG";"06";0,00;"06";0,00;"102";"16010000";0,00;
2041;"0000000002041";"LINGUICA TOSCANA C/QUEIJO KG";"06";0,00;"06";0,00;"102";"16010000";0,00;
2043;"0000000002043";"MORTADELA SEARA KG";"06";0,00;"06";0,00;"102";"16010000";0,00;
2044;"0000000002044";"MUCARELA BOA LAC KG";"06";0,00;"06";0,00;"102";"04061010";0,00;
2046;"0000000002046";"OVOS VERMELHOS UN";"06";0,00;"06";0,00;"102";"04072900";0,00;
2047;"0000000002047";"PRESUNTO PIF PAF KG";"06";0,00;"06";0,00;"500";"16024900";0,00;
2048;"0000000002048";"MORTADELA DEFUMADA SEARA KG";"06";0,00;"06";0,00;"102";"16010000";0,00;
2051;"7896581302380";"COXINHA DA ASA BDJ PIF PAF 1KG";"49";0,00;"49";0,00;"102";"02071413";0,00;
2053;"0000000002053";"LING. PIF PAF TIPO CALABRESA KG";"06";0,00;"06";0,00;"102";"16010000";0,00;
2057;"0000000002057";"PE DE PORCO KG";"06";0,00;"06";0,00;"102";"02101900";0,00;
2058;"0000000002058";"AMEIXA SECA KG";"06";0,00;"06";0,00;"102";"33061000";0,00;
2059;"0000000002059";"UVA PASSAS KG";"06";0,00;"06";0,00;"102";"08062000";0,00;
2062;"0000000002062";"RACAO FRANGO FINA KG";"";0,00;"";0,00;"102";"23099010";0,00;
2063;"0000000002063";"RACAO FRANGO GROSSA KG";"";0,00;"";0,00;"102";"23099010";0,00;
2064;"0000000002064";"RACAO PITTY KG";"";0,00;"";0,00;"500";"23091000";0,00;
2065;"0000000002065";"RACAO PITUKINHA KG";"";0,00;"";0,00;"102";"23091000";0,00;
2067;"0000000002067";"RACAO P/GATO MIX";"";0,00;"";0,00;"500";"33061000";0,00;
2068;"0000000002068";"RACAO P/GATO MUST SALMAO";"";0,00;"";0,00;"500";"33061000";0,00;
2072;"0000000002072";"CARVAO 2KG";"06";0,00;"06";0,00;"102";"44029000";0,00;
2073;"0000000002073";"CANETA BIC";"";0,00;"";0,00;"500";"96081000";0,00;
2074;"0000000002074";"CANETA COMPACTO 07";"";0,00;"";0,00;"500";"96081000";0,00;
2075;"0000000002075";"LAPIS";"";0,00;"";0,00;"102";"96091000";0,00;
2076;"0000000002076";"BORRACHA COM CAPA";"";0,00;"";0,00;"102";"40011000";0,00;
2077;"0000000002077";"CHA DE DENTRO KG";"06";0,00;"06";0,00;"102";"02102000";0,00;
21358;"7898949643043";"COLHER EUCALIPTO G";"49";0,00;"49";0,00;"102";"44199000";0,00;
2082;"0000000002082";"CARVAO 1,5KG";"06";0,00;"06";0,00;"102";"44029000";0,00;
2090;"0000000002090";"SABAO DE COCO EM BARRA RUTH 90G";"06";0,00;"06";0,00;"102";"34011900";0,00;
2095;"0000000000005";"CHAPEU DE PALHA SIMPLES";"";0,00;"";0,00;"102";"65040010";0,00;
2098;"0000000000004";"CHICLETE";"";0,00;"";0,00;"500";"17041000";0,00;
2100;"7898497190235";"PANO DE CHAO CRU";"49";0,00;"49";0,00;"102";"63071000";0,00;
2101;"7898497190600";"PANO DE CHAO ALVEJADO COLORIDO";"49";0,00;"49";0,00;"102";"63071000";0,00;
2109;"7891497004854";"PANO DE PRATO TECILAR";"49";0,00;"49";0,00;"102";"63071000";0,00;
2110;"7891709002906";"PANO DE PRATO CAMESA";"49";0,00;"49";0,00;"102";"63026000";0,00;
2121;"0000000002121";"TOUCINHO KG";"06";0,00;"06";0,00;"102";"02101900";0,00;
2124;"0000000002124";"PILHA RAYOVAC PEQUENA";"";0,00;"";0,00;"102";"85061020";0,00;
2125;"0000000002125";"PILHA RAYOVAC PALITO";"";0,00;"";0,00;"102";"85061020";0,00;
2126;"0000000002126";"PILHA RAYOVAK GRANDE";"";0,00;"";0,00;"102";"85061020";0,00;
2128;"0000000002128";"PILHA RAYOVAC MEDIA";"";0,00;"";0,00;"102";"85061020";0,00;
2130;"0000000000611";"RODO MADEIRA 30CM";"06";0,00;"06";0,00;"102";"96039000";0,00;
30081;"7898913913431";"PANO DE CHAO ALVEJADO PADRAO";"49";0,00;"49";0,00;"102";"63071000";0,00;
2148;"0000000002148";"ABOBRINHA VERDE KG";"06";0,00;"06";0,00;"102";"07099300";0,00;
5866;"0000000005866";"COPO DE VIDRO AMERICANO UN";"";0,00;"";0,00;"500";"70133700";0,00;
2155;"7891360477938";"LAPIS DE COR WINNER";"";0,00;"";0,00;"102";"96091000";0,00;
30083;"7891187135431";"ESFREGAO DE CHAO";"49";0,00;"49";7,60;"102";"56031490";0,00;
4431;"7895265660563";"HAVAIANAS TOP CAFE 41/42";"49";0,00;"49";0,00;"102";"64022000";0,00;
5674;"7891109714508";"HAVAIANAS TOP BRANCO 41/42";"49";0,00;"49";0,00;"102";"64022000";0,00;
2205;"7894000000350";"CALDO KNORR GALINHA 114G";"49";0,00;"49";0,00;"102";"21041011";0,00;
2217;"7891340303615";"WAFER LOOK CHOCOLATE BRANCO 55G";"49";0,00;"49";0,00;"500";"19053200";0,00;
2218;"7891340303714";"WAFER LOOK FLORESTA NEGRA 55G";"49";0,00;"49";0,00;"500";"19053200";0,00;
2226;"7896040703727";"CASA E PERFUME AGRADABLE 1L";"49";0,00;"49";0,00;"500";"34025000";0,00;
2227;"7896040703710";"CASA PERFUME SENSUALIDAD 1L";"49";0,00;"49";0,00;"500";"34025000";0,00;
2230;"7891010032241";"TALCO JOHNSON S 200G";"04";0,00;"04";0,00;"102";"33049100";0,00;
2244;"7891095009916";"PO P/ SORVETE YOKI MORANGO 150G";"49";0,00;"49";0,00;"102";"21069029";0,00;
2245;"7891095009909";"PO P/ SORVETE YOKI CHOCOLATE 150G";"49";0,00;"49";0,00;"102";"21069029";0,00;
2246;"7891095009930";"PO P/ SORVETE YOKI CREME  150G";"49";0,00;"49";0,00;"102";"21069029";0,00;
30212;"7898956636045";"CAIXA TERMICA ISOPOR 13L";"49";0,00;"49";0,00;"102";"39231090";0,00;
30213;"7898956636052";"CAIXA TERMICA ISOPOR 17L";"49";0,00;"49";7,60;"102";"39231090";0,00;
30214;"7898956636069";"CAIXA TERMICA ISOPOR 21L";"49";0,00;"49";0,00;"102";"39231090";0,00;
2276;"7896536500069";"FIGOS SCHRAMM 850G";"49";0,00;"49";0,00;"500";"20089900";0,00;
2283;"7891051037014";"ESCOVA DE DENTE ORAL-B 40";"04";0,00;"04";0,00;"102";"96032100";0,00;
30495;"7896581307729";"LASANHA PIF PAF CALABRESA 600G";"49";0,00;"49";0,00;"500";"19022000";0,00;
2293;"7896855901417";"VINHO PERGOLA T. SUAVE 1L";"06";0,00;"06";0,00;"500";"22042100";0,00;
30496;"7896581307712";"LASANHA PIF PAF BOLONHESA  600G";"49";0,00;"49";0,00;"500";"19022000";0,00;
2306;"7896299400033";"ARROZ ILHU 5KG";"49";0,00;"49";0,00;"102";"10063021";0,00;
5837;"7891109749234";"HAVAIANA PRETA 25-26";"49";0,00;"49";0,00;"102";"64022000";0,00;
2344;"7891108030272";"GARRAFA TERMICA ALLADIN 1L";"49";0,00;"49";0,00;"102";"96170010";0,00;
2364;"0000078900394";"PAPEL AMBRE TREVO";"";0,00;"";0,00;"102";"48131000";0,00;
2365;"7898007700206";"FUMO DUCAMPO 30G";"06";0,00;"06";0,00;"102";"24031900";0,00;
2369;"7898039890029";"FUMO PAPAGAIO";"";0,00;"";0,00;"102";"24022000";0,00;
2372;"7891024194249";"PINHO SOL 500ML";"49";0,00;"49";0,00;"102";"38089419";0,00;
2376;"7894321722016";"TODDYNHO 200ML";"49";0,00;"49";0,00;"500";"22029900";0,00;
2385;"7896005213643";"TRIGO BOA SORTE COM FERMENTO 1KG";"49";0,00;"49";0,00;"102";"11010010";0,00;
2386;"7898141890108";"MILHO DE PIPOCA KI-SAI 500G";"49";0,00;"49";0,00;"102";"10059010";0,00;
30748;"7908148559585";"PORTA RETRATO 15 X 20CM";"49";0,00;"49";7,60;"102";"44079990";0,00;
2402;"7891060804003";"TESOURA MUNDIAL";"";0,00;"";0,00;"500";"33061000";0,00;
2409;"0000000002409";"CLORO 2L";"06";0,00;"06";0,00;"102";"28289011";0,00;
2410;"0000000002410";"VALE UMA CARGA DE GAS";"06";0,00;"06";0,00;"102";"27111910";0,00;
2415;"0000000002415";"ABACAXI UN";"06";0,00;"06";0,00;"102";"08043000";0,00;
2416;"0000000002416";"BANANA MACA KG";"06";0,00;"06";0,00;"102";"08031000";0,00;
2417;"0000000002417";"AGUA RAPOSO 20L";"06";0,00;"06";0,00;"102";"22011000";0,00;
2422;"0000000002422";"LAMINA WILKINSON CX";"06";0,00;"06";0,00;"500";"82122010";0,00;
2424;"7896090400010";"SABONETE FRANCIS 90G";"49";0,00;"49";0,00;"102";"34011190";7,00;
2426;"7891176111040";"CONDICIONADOR NEUTROX 100ML";"04";0,00;"04";0,00;"500";"33059000";0,00;
2429;"7891528038025";"CREME DENTAL SORRISO 50G";"06";0,00;"06";0,00;"102";"33061000";0,00;
2439;"7891022080025";"PINHO BRIL TRAD. 500ML";"49";0,00;"49";0,00;"102";"38089419";0,00;
2440;"7897664130012";"DETERGENTE MINUANO MACA 500ML";"49";0,00;"49";0,00;"500";"34025000";0,00;
2445;"7891132019281";"SAZON TEMPERO PARA CARNES";"49";0,00;"49";0,00;"500";"21039021";0,00;
2448;"0000000002448";"PEITO BOVINO KG";"06";0,00;"06";0,00;"102";"02102000";0,00;
2454;"0000000002454";"AGULINHA BOVINA KG";"06";0,00;"06";0,00;"102";"02102000";0,00;
2460;"7898085944899";"SABONETE LA FLORE FLOR DE CEREJA";"49";0,00;"49";0,00;"102";"34011190";0,00;
2464;"7896102502213";"EXTRATO DE TOMATE QUERO 190G";"49";0,00;"49";0,00;"500";"20029000";0,00;
2465;"7896384518254";"PALITO DE DENTE GABOARDI";"49";0,00;"49";0,00;"102";"44219900";0,00;
2471;"7891132019731";"TEMPERO PARA SALADAS SAZON 60G";"49";0,00;"49";0,00;"500";"21039021";0,00;
2474;"7897664130043";"DETERGENTE MINUANO CLEAR 500ML";"49";0,00;"49";0,00;"500";"34025000";0,00;
2475;"7897664130036";"DETERGENTE MINUANO NEUTRO 500ML";"49";0,00;"49";0,00;"500";"34025000";0,00;
2480;"7896021300082";"MACARRAO SANTA AMALIA ESPAG. 8 500G";"49";0,00;"49";0,00;"102";"19021900";0,00;
2483;"7891528038568";"SORRISO FRESH MENTHOL IMPACT 90G";"49";0,00;"49";0,00;"102";"33061000";0,00;
2487;"7896016500084";"CANJICA GRANFINO 1 KG";"49";0,00;"49";0,00;"102";"11042300";0,00;
2488;"7896016500022";"FUBA GRANFINO 1KG";"49";0,00;"49";0,00;"102";"11022000";0,00;
2493;"7898918284017";"RAPADURA CANINHA 600G";"49";0,00;"49";0,00;"102";"17031000";0,00;
2517;"0000000002517";"LAGARTO BOVINO KG";"06";0,00;"06";0,00;"102";"02102000";0,00;
2533;"7896310601036";"DOCE DE LEITE XAMEGO TABLETE 240G";"49";0,00;"49";0,00;"102";"19019020";0,00;
2536;"7891528038629";"CREME DENTAL SORRISO FRESH PLUS 90G";"06";0,00;"06";0,00;"102";"33061000";0,00;
2539;"7896315120051";"COROA LARANJA 2L";"06";0,00;"06";0,00;"500";"22021000";0,00;
2540;"7896315120082";"COROA UVA 2L";"06";0,00;"06";0,00;"500";"22021000";0,00;
2543;"7896581300188";"ASA DE FRANGO PIF PAF BANDEJA 1KG";"49";0,00;"49";0,00;"102";"02071413";0,00;
2545;"7891098000415";"CHA PRETO LEAO 16G";"49";0,00;"49";0,00;"500";"09023000";0,00;
2546;"7891098000170";"CHA LEAO HORTELA 10G";"49";0,00;"49";0,00;"500";"12119090";0,00;
2547;"7896090400041";"SABONETE FRANCIS CAIXINHA 90G";"49";0,00;"49";0,00;"102";"34011190";0,00;
2548;"7896611400017";"MASSA DE PASTEL SCAYNERS 400G";"49";0,00;"49";0,00;"102";"19021900";0,00;
2550;"7896001004566";"ESPONJA BETTANIN";"49";0,00;"49";0,00;"500";"39249000";0,00;
2554;"7891132001101";"SAZON SABOR DO NORDESTE 60G";"49";0,00;"49";0,00;"500";"21039021";0,00;
2556;"0047400179240";"CARGA MACH3 GILLETTE C/2 CARTUCHOS";"49";0,00;"49";0,00;"500";"82122010";0,00;
2557;"7896000555359";"SUCO MAGUARY MARACUJA  500ML";"49";0,00;"49";0,00;"102";"21069010";0,00;
2559;"0000000002559";"FILE MIGNON KG";"06";0,00;"06";0,00;"102";"02102000";0,00;
2561;"7896011102825";"ROSQUINHA PARATI CHOCOLATE 335G";"49";0,00;"49";0,00;"500";"19053100";0,00;
30766;"7894650014448";"ODORIZANTE GLADE LEMBRANCAS DE INFANCIA 360ML";"04";0,00;"04";0,00;"102";"33074900";0,00;
2566;"7896011127088";"SUCO TRINK LIMAO";"49";0,00;"49";0,00;"102";"21069010";0,00;
2567;"7891024135310";"CREME DENTAL COLGATE 12 FRESH 70ML";"49";0,00;"49";0,00;"102";"33061000";0,00;
2575;"0000000002575";"ROSCA DA CASA";"06";0,00;"06";0,00;"102";"19053100";0,00;
2580;"7890541601889";"HAVAIANA TOP LISA MARINHO";"49";0,00;"49";0,00;"102";"64022000";0,00;
2582;"7891109486191";"HAVAIANA TOP PRETO 33/34";"49";0,00;"49";0,00;"102";"64022000";0,00;
2587;"7890541601872";"HAVAIANA TOP MARINHO 35/36";"49";0,00;"49";0,00;"102";"64022000";0,00;
